id,station,species,sex,dish,scale,length,notes,incomplete,measured_by,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,24.24,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,20.31,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,24.08,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,22.66,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,25.98,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,19.47,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,24.05,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,23.76,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,24.31,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,24.79,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,21.11,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,23,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,21.87,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,20.97,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,20.76,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,23.47,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,21.64,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,23.77,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H73EPF,646,EP,F,NA,1,21.77,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,23.83,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,23.66,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,24.42,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,21.41,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,21.16,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,26.13,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,20.99,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,20.72,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,23.02,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,22.99,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,21.84,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,23.08,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,22.7,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,23.82,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,23.11,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,22.92,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,22.12,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,23.11,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,24.16,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,23.03,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,24.79,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,21.52,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,20.95,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,24.24,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,21.43,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,21.54,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,21.84,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,23.85,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,24.4,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,21.95,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,24.45,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,22.91,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,23.13,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,21.72,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,24.03,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,22.83,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,24.25,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,17.81,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,24.95,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,18.76,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,22.68,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,22.97,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,21.13,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S465H72EPM,465,EP,M,NA,1,21.23,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,23.27,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,22.4,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.71,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,22.95,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,22.85,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,22.98,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,23.85,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.56,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.03,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,22.28,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,25.48,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,21.66,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,20.17,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,22.46,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.04,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,25.35,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.57,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,25.8,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.23,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,25.35,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.43,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,26.29,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,25.16,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,23.92,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.32,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,23.88,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.88,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,26.07,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,26.53,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,23.94,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.43,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,19.05,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,16.66,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,26.18,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,26.18,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.82,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.29,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.99,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,26.14,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,25.38,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,23.76,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,25.73,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,23.02,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,21.18,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.87,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,26.24,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,23.85,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,25.19,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,22.03,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,18.78,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,23.94,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,18.27,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,20.49,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,21.45,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,24.86,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S464H75EPF,464,EP,F,NA,1,25.27,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S183H69EPM,183,EP,M,NA,1,22.37,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S183H69EPM,183,EP,M,NA,1,22.55,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S183H69EPF,183,EP,F,NA,1,23.14,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S183H69EPF,183,EP,F,NA,1,25.62,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.4,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.66,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,24.42,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,25.26,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.48,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.29,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,19.61,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.77,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.35,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.09,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.82,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.89,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.62,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.78,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.88,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.04,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.77,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.34,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.38,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.39,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.67,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.88,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.95,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.34,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,20.66,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,24.21,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.72,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.31,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.78,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.66,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.44,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.32,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,20.18,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.18,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.97,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.48,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.81,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.37,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.9,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.29,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,20.93,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,20.91,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,24,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.84,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.96,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.77,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,24.66,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.26,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,24.58,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.66,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.14,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.16,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.2,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,23.6,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,20.36,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,22.96,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,19.39,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.85,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,24.42,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,19.37,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,25.2,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.83,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.74,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPM,453,EP,M,NA,1,21.67,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23.46,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,25.28,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,22.5,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23.34,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,22.78,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,24.75,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,25.45,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,25.2,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,22.89,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,24.09,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23.65,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,22.43,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23.93,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,24.16,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,25.21,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23.89,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23.02,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23.99,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23.45,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,22.67,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,25.41,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23.11,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,21.88,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,24.8,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,24.93,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23.58,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,24,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,22.96,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,21.6,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,24.02,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,24.13,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,26.1,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23.6,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,21.24,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,24.11,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,25.04,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,22.83,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,24.05,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,24.14,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23.5,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,21.68,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,25.24,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,24.93,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,24.17,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,20.75,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,24.98,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,25.85,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23.33,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,22.85,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S453H70EPF,453,EP,F,NA,1,23.75,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,23.54,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,22.39,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,22.18,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,22.71,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,22.37,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
B0805S454H71EPM,454,EP,M,NA,1,23.75,,NA,Baldo Marinovic,,,,,,,,,,,,,,,,
